temperature,humidity,wind_speed,rainfall,visibility
10.3,94,18.0,2.85,10.0
25.3,89,10.4,0.14,10.0
25.3,100,14.8,0.0,10.0
20.3,49,9.0,0.0,10.0
11.3,71,22.0,0.0,10.0
24.4,100,16.6,0.44,7.0
26.3,51,7.6,0.0,10.0
28.0,89,22.0,0.0,10.0
18.3,94,3.6,0.0,8.0
25.1,89,13.3,0.07,10.0
25.4,100,5.8,3.52,8.0
25.1,94,19.1,0.0,10.0
20.9,96,3.6,0.0,9.0
20.4,94,15.8,1.25,10.0
21.1,88,5.8,0.0,10.0
18.1,68,14.0,0.0,10.0
34.3,41,18.4,0.0,6.0
32.3,59,14.8,0.0,10.0
23.1,27,11.5,0.02,10.0
30.2,19,25.2,0.0,10.0
8.0,100,6.8,0.0,10.0
29.2,58,14.4,0.0,10.0
20.4,94,15.8,1.25,10.0
28.0,79,5.4,0.0,10.0
26.2,48,16.9,0.0,10.0
26.0,51,17.3,0.0,4.0
24.3,41,25.9,0.0,10.0
20.3,60,8.6,0.0,10.0
27.1,72,9.0,0.0,10.0
34.1,13,33.5,0.0,10.0
21.8,26,10.8,0.0,10.0
27.7,70,10.1,0.54,10.0
9.1,81,20.5,0.64,10.0
29.3,62,17.3,0.0,8.0
20.4,43,20.9,0.0,10.0
22.3,100,5.0,0.48,10.0
31.3,71,5.8,0.52,10.0
13.1,88,4.7,0.12,10.0
9.0,71,12.6,0.0,10.0
8.2,93,22.7,2.71,7.0
22.3,33,8.6,0.0,10.0
27.8,28,19.1,0.0,10.0
35.3,50,5.8,0.0,10.0
28.4,75,21.6,0.02,10.0
22.4,100,5.4,0.0,10.0
27.2,70,14.0,0.0,10.0
28.3,84,3.6,0.92,24.0
26.0,78,17.3,0.0,10.0
25.1,54,27.4,0.0,10.0
15.7,95,6.1,0.0,10.0
26.1,94,18.0,0.0,23.0
17.0,30,6.8,0.0,10.0
17.3,59,11.9,0.0,10.0
15.2,55,3.6,0.0,10.0
23.3,50,4.0,0.0,10.0
15.0,100,3.6,0.0,4.0
23.4,78,6.8,0.0,9.0
29.3,84,15.1,0.93,7.0
19.1,24,3.6,0.0,10.0
19.0,68,11.2,0.0,10.0
28.1,66,8.3,1.15,8.0
12.0,77,20.2,0.0,10.0
13.1,82,30.2,0.0,10.0
27.1,84,9.7,0.0,10.0
25.2,83,19.4,0.0,9.0
24.3,89,5.0,0.0,10.0
19.7,91,7.9,0.03,10.0
21.1,49,6.8,0.0,10.0
11.1,87,3.6,0.0,10.0
33.3,71,11.9,0.0,9.0
32.8,38,7.6,0.0,10.0
28.2,84,33.5,0.84,21.0
23.4,78,4.0,0.0,10.0
27.3,89,7.2,0.61,10.0
25.8,84,27.4,0.05,10.0
21.7,22,6.5,0.0,10.0
15.6,86,6.8,0.0,10.0
27.2,94,7.6,0.22,8.0
12.2,67,16.9,0.0,10.0
18.2,39,13.3,0.0,10.0
39.1,23,37.1,0.0,10.0
20.4,73,13.3,0.0,10.0
8.3,81,22.0,0.01,10.0
23.2,53,5.4,0.0,10.0
26.1,79,30.2,1.35,10.0
27.2,89,20.2,0.0,10.0
27.2,89,23.0,0.01,10.0
25.3,89,27.0,0.02,10.0
18.1,100,5.0,0.75,6.0
10.3,76,25.9,0.0,10.0
33.3,10,11.5,0.0,10.0
26.3,84,11.9,0.0,10.0
20.3,68,6.1,0.0,10.0
28.2,74,29.5,0.03,10.0
24.9,87,9.0,0.26,10.0
32.1,59,16.9,0.0,10.0
14.0,88,9.4,0.0,10.0
14.1,94,5.0,4.53,10.0
30.1,70,4.7,0.0,10.0
28.1,74,27.7,0.0,10.0
19.0,56,9.4,0.0,10.0
22.2,100,3.6,0.74,6.0
24.4,69,13.3,0.0,10.0
10.3,54,16.6,0.0,10.0
29.1,89,25.6,1.15,10.0
32.1,42,21.2,0.0,10.0
25.3,94,13.3,0.0,10.0
10.1,66,18.0,0.0,10.0
10.1,100,3.6,0.04,10.0
26.0,16,7.9,0.0,10.0
27.1,28,8.3,0.0,5.0
23.0,57,16.6,0.0,10.0
33.1,56,18.0,0.0,10.0
26.7,65,14.4,0.0,10.0
21.0,56,10.8,0.0,10.0
22.3,69,31.7,0.01,10.0
25.3,100,11.5,0.0,10.0
25.0,69,11.9,0.01,10.0
20.1,26,3.6,0.0,10.0
27.2,23,15.5,0.0,10.0
29.1,79,18.7,0.0,10.0
28.4,40,8.6,0.0,10.0
11.5,76,19.4,0.02,10.0
37.1,42,28.8,0.0,10.0
11.4,82,12.6,0.01,10.0
11.7,83,8.3,0.0,16.0
10.2,76,15.1,0.0,10.0
26.4,26,7.6,0.0,10.0
26.1,79,4.7,0.02,10.0
18.5,89,5.0,0.02,10.0
34.3,50,18.0,0.0,10.0
21.1,40,19.4,0.0,10.0
29.8,20,17.6,0.0,10.0
26.8,23,16.9,0.0,10.0
25.8,21,6.8,0.0,10.0
21.0,78,7.9,0.0,10.0
20.4,83,9.4,0.1,10.0
6.5,68,5.8,0.0,10.0
23.1,83,3.6,0.02,10.0
25.1,94,9.0,0.65,10.0
10.3,71,15.1,0.0,10.0
20.3,35,6.5,0.0,10.0
15.4,51,21.2,0.0,10.0
12.1,94,9.0,0.06,10.0
24.1,54,15.1,0.0,10.0
26.3,94,16.2,0.0,10.0
33.2,49,28.4,0.0,8.0
34.2,54,4.7,0.02,10.0
28.4,79,17.6,0.01,10.0
8.4,81,12.6,0.0,10.0
10.0,71,18.7,0.0,10.0
23.8,99,3.6,0.0,0.0
25.3,94,4.7,0.49,10.0
21.6,43,10.1,0.08,10.0
10.6,75,7.2,0.0,10.0
13.4,100,3.6,0.01,8.0
23.4,61,27.7,0.0,10.0
23.3,85,3.6,0.0,10.0
33.2,59,10.4,0.0,10.0
19.4,60,10.8,0.0,10.0
25.4,89,10.4,0.0,10.0
29.0,48,3.6,0.0,8.0
23.4,94,3.6,0.0,8.0
25.1,89,14.4,0.22,10.0
24.9,83,19.8,0.07,10.0
25.1,94,8.6,0.03,6.0
15.0,82,14.0,0.0,24.0
24.2,94,3.6,0.0,10.0
26.1,100,9.0,0.0,8.0
12.2,82,3.6,0.0,10.0
27.1,48,3.6,0.0,10.0
18.6,56,23.8,0.0,10.0
25.3,71,16.2,0.03,10.0
25.1,69,8.3,0.0,4.0
20.3,94,6.1,0.0,10.0
15.2,94,3.6,0.01,8.0
25.3,94,13.7,0.0,9.0
29.0,55,19.4,0.0,10.0
8.1,93,19.4,2.5,5.0
25.1,69,8.3,0.0,4.0
12.1,71,15.1,0.0,10.0
33.6,51,9.0,0.0,10.0
28.0,77,8.3,0.01,10.0
25.1,100,7.9,0.0,7.0
11.3,67,6.5,0.0,10.0
25.0,51,10.4,0.0,10.0
26.3,94,3.6,0.0,10.0
25.3,100,9.7,0.27,10.0
24.6,37,12.2,0.0,10.0
11.1,71,13.0,0.03,10.0
13.3,94,7.6,0.03,9.0
17.8,69,3.6,0.02,10.0
25.3,89,4.7,0.0,10.0
10.2,82,11.2,0.0,10.0
10.1,82,7.9,0.05,10.0
26.2,84,8.3,0.2,10.0
23.4,100,11.2,0.0,5.0
20.2,49,3.6,0.0,10.0
11.3,62,25.9,0.0,10.0
25.2,89,11.9,0.0,10.0
28.1,40,4.3,0.0,10.0
29.4,79,24.8,0.0,10.0
19.2,94,4.3,0.0,10.0
24.2,94,13.0,0.0,10.0
23.2,100,9.7,0.0,8.0
25.4,94,12.6,0.0,10.0
25.3,97,3.6,0.0,10.0
20.2,56,12.2,0.0,10.0
22.2,83,5.4,0.0,10.0
13.3,82,16.2,0.03,10.0
9.2,81,30.6,0.26,10.0
33.4,53,16.9,0.0,8.0
32.2,63,13.0,0.0,7.0
22.2,23,11.2,0.0,10.0
32.4,16,19.8,0.0,10.0
5.4,100,5.4,0.0,8.0
28.0,51,28.4,0.01,10.0
20.2,56,12.2,0.0,10.0
29.1,79,5.0,0.0,10.0
27.4,58,25.2,0.0,10.0
22.1,61,32.8,0.0,5.0
26.4,32,21.2,0.0,10.0
22.1,61,5.8,0.0,10.0
27.8,71,23.8,0.0,10.0
34.8,12,21.2,0.0,10.0
22.5,23,9.4,0.0,10.0
29.8,59,8.3,0.29,9.0
9.4,100,7.6,0.01,10.0
28.3,51,16.9,0.0,6.0
14.3,58,5.8,0.0,10.0
24.2,94,3.6,0.0,4.0
31.2,66,6.8,0.47,10.0
11.1,87,3.6,0.27,10.0
9.2,81,6.8,0.0,10.0
8.4,93,12.6,0.04,10.0
22.1,57,4.7,0.0,8.0
23.3,50,17.3,0.0,10.0
29.2,79,3.6,0.01,10.0
28.4,76,27.4,0.01,10.0
24.3,100,3.6,0.0,10.0
25.1,69,16.9,0.0,10.0
28.2,79,9.0,0.0,24.0
26.6,68,15.1,0.02,10.0
25.2,57,19.8,0.0,10.0
17.4,68,5.8,0.0,13.0
29.2,79,14.4,1.62,24.0
17.7,16,6.1,0.0,10.0
15.3,55,4.0,0.09,10.0
19.4,26,6.5,0.0,10.0
20.1,78,3.6,0.02,10.0
17.2,100,16.9,0.0,5.0
17.1,83,22.0,0.01,10.0
29.2,84,8.6,0.85,6.0
17.1,25,20.2,0.0,10.0
19.0,68,16.6,0.0,10.0
28.1,58,5.8,1.2,7.0
11.1,71,23.0,0.0,10.0
12.3,77,28.1,0.03,10.0
26.2,89,9.0,0.0,10.0
24.1,83,18.0,0.0,9.0
23.1,89,3.6,0.0,8.0
24.4,62,14.8,0.0,10.0
20.2,49,4.3,0.0,10.0
6.4,93,3.6,0.0,10.0
32.1,80,13.0,0.0,8.0
32.2,38,5.8,0.0,10.0
26.2,89,29.2,0.01,13.0
21.8,96,3.6,0.37,9.0
25.0,94,8.6,0.0,10.0
26.9,77,27.4,0.04,10.0
20.6,50,7.2,0.0,10.0
17.4,80,5.4,0.0,10.0
30.2,70,3.6,2.69,10.0
10.1,58,17.3,0.0,10.0
16.3,42,9.7,0.0,10.0
35.2,37,29.5,0.0,10.0
16.2,55,31.3,0.0,10.0
7.3,76,19.8,0.01,10.0
23.2,65,6.5,0.0,10.0
25.4,83,6.1,0.56,10.0
27.0,84,8.6,0.0,10.0
27.0,84,23.8,0.04,10.0
26.1,89,25.9,0.33,10.0
18.0,64,8.6,0.0,10.0
10.2,71,20.5,0.0,10.0
33.3,9,3.6,0.0,10.0
24.3,100,6.1,0.0,8.0
19.4,73,18.0,0.0,10.0
29.2,70,24.1,0.0,10.0
23.4,89,7.2,0.0,10.0
31.0,63,11.5,0.0,10.0
13.3,88,11.2,0.88,10.0
14.0,94,3.6,0.39,10.0
28.2,84,4.7,0.06,10.0
28.2,74,30.2,0.01,10.0
14.3,67,15.8,0.0,10.0
27.4,54,10.8,0.0,10.0
26.6,57,5.8,0.0,10.0
12.3,58,12.2,0.0,10.0
28.4,79,25.6,1.72,10.0
32.4,41,15.5,0.0,10.0
24.2,94,10.8,0.0,10.0
11.1,87,6.5,0.0,10.0
10.2,94,3.6,0.09,10.0
24.1,47,5.4,0.0,10.0
28.3,28,7.9,0.0,5.0
23.1,53,14.4,0.0,10.0
33.4,53,16.6,0.03,10.0
27.9,68,14.8,0.0,10.0
16.1,59,23.0,0.0,10.0
23.2,94,18.0,0.0,10.0
26.4,89,10.8,0.0,10.0
22.0,69,5.0,0.0,10.0
20.2,35,3.6,0.0,10.0
24.0,36,16.6,0.0,10.0
29.4,75,19.4,0.0,10.0
26.2,65,7.2,0.03,10.0
11.6,41,14.8,0.0,10.0
35.3,47,15.5,0.0,10.0
10.1,82,14.4,0.0,10.0
11.1,97,12.6,0.0,16.0
4.0,87,16.2,0.0,10.0
28.1,22,9.0,0.0,10.0
23.1,94,25.2,0.03,10.0
18.8,90,6.8,0.11,10.0
25.2,94,18.4,0.65,10.0
22.8,27,28.8,0.0,10.0
27.3,26,20.2,0.0,10.0
24.4,30,17.6,0.0,10.0
25.4,21,3.6,0.0,10.0
23.4,69,4.7,0.18,10.0
22.3,78,9.7,0.0,10.0
8.6,57,8.3,0.0,10.0
23.1,83,4.3,0.0,8.0
25.1,89,9.0,0.0,10.0
13.3,72,18.0,0.0,10.0
21.3,35,6.8,0.0,10.0
20.4,30,24.8,0.0,10.0
12.3,94,14.8,0.23,7.0
25.1,54,7.9,0.0,10.0
28.4,84,19.8,0.0,10.0
33.1,49,3.6,0.0,10.0
33.6,58,11.2,0.03,10.0
28.1,79,18.4,0.04,10.0
10.1,62,5.8,0.0,10.0
10.2,87,10.1,0.0,10.0
23.6,93,3.6,0.0,10.0
27.2,84,6.5,0.14,9.0
22.6,38,10.4,0.0,10.0
10.6,78,8.3,0.0,10.0
18.3,77,3.6,0.02,10.0
17.4,72,20.9,0.0,10.0
23.9,67,3.6,0.0,10.0
32.1,56,8.6,0.0,10.0
15.1,72,14.0,0.05,10.0
22.2,100,9.4,0.0,10.0
29.1,48,6.8,0.0,7.0
23.2,94,4.7,0.01,6.0
25.2,94,11.2,0.06,10.0
25.7,86,13.7,0.34,5.0
26.3,89,4.3,0.1,8.0
14.3,100,7.9,0.0,16.0
26.1,79,3.6,0.0,10.0
25.2,94,6.1,0.0,7.0
11.3,82,6.1,0.0,10.0
28.0,40,9.4,0.0,10.0
17.0,37,24.8,0.0,10.0
26.1,75,25.6,0.04,10.0
24.2,83,8.6,0.0,7.0
22.4,78,3.6,0.02,10.0
15.3,94,6.5,0.01,8.0
24.3,100,7.6,0.0,7.0
29.4,52,6.1,0.0,10.0
10.3,87,13.3,0.01,10.0
24.2,83,8.6,0.0,7.0
13.2,72,28.4,0.0,10.0
34.4,52,8.6,0.0,10.0
27.9,76,7.6,0.0,10.0
24.2,94,5.8,0.0,8.0
12.0,71,6.1,0.01,10.0
26.4,54,8.6,0.0,10.0
25.2,83,3.6,0.0,10.0
25.3,100,3.6,0.11,8.0
22.1,35,6.1,0.0,10.0
12.1,88,16.2,0.0,10.0
15.1,82,3.6,0.0,10.0
19.2,63,5.0,0.23,9.0
25.4,89,10.1,0.03,10.0
10.0,94,13.7,0.0,10.0
10.1,94,4.0,0.08,10.0
25.7,78,7.6,0.0,10.0
24.3,100,11.2,0.0,10.0
22.1,53,11.2,0.0,10.0
10.0,71,19.4,0.0,10.0
25.1,94,9.7,0.0,10.0
25.3,44,31.3,0.0,10.0
28.1,72,19.8,0.0,10.0
19.3,94,4.3,0.0,10.0
25.2,94,5.8,0.32,10.0
24.3,100,4.0,0.0,4.0
26.3,94,10.4,0.0,10.0
24.4,89,6.8,0.0,5.0
15.1,94,8.3,0.0,10.0
20.0,94,3.6,0.0,10.0
12.3,94,16.2,0.0,10.0
12.4,71,50.0,0.05,10.0
35.1,42,16.9,0.0,7.0
32.0,67,7.9,0.0,10.0
24.4,21,10.1,0.0,10.0
35.2,8,9.7,0.0,10.0
11.1,87,16.9,0.0,10.0
28.2,55,10.4,0.0,10.0
19.1,73,6.1,0.0,10.0
28.1,79,4.0,0.0,10.0
31.0,52,16.9,0.0,10.0
22.1,65,13.7,0.0,5.0
25.2,34,13.0,0.0,10.0
21.2,60,7.9,0.0,10.0
27.9,74,28.1,0.0,10.0
37.5,8,4.3,0.0,10.0
24.7,19,10.1,0.0,10.0
28.5,67,10.4,0.1,10.0
13.4,82,8.3,0.0,10.0
29.1,55,18.4,0.0,8.0
20.0,46,3.6,0.0,10.0
25.2,94,6.5,0.09,10.0
29.1,79,3.6,0.33,10.0
8.2,100,3.6,0.0,10.0
10.3,71,4.7,0.0,10.0
9.0,93,7.2,0.0,10.0
23.0,50,5.4,0.0,10.0
21.4,64,14.8,0.0,10.0
35.1,50,5.4,0.0,10.0
27.6,74,18.0,0.0,10.0
22.1,100,7.2,0.0,10.0
25.3,65,3.6,0.0,10.0
29.0,79,19.1,0.01,24.0
27.7,61,16.9,0.0,10.0
24.2,69,6.5,0.0,10.0
16.2,77,5.0,0.0,11.0
32.1,71,12.6,0.04,24.0
19.6,14,5.0,0.0,10.0
17.0,63,4.3,0.01,10.0
20.2,32,3.6,0.0,10.0
22.1,73,5.4,0.03,10.0
18.2,100,9.0,0.0,3.6
22.1,61,6.5,0.0,10.0
30.3,75,6.5,0.55,7.0
19.4,60,27.4,0.0,10.0
22.4,61,31.0,0.0,10.0
31.1,49,5.8,0.04,10.0
12.4,67,18.0,0.0,10.0
14.2,55,33.1,0.0,10.0
23.0,87,7.9,0.02,10.0
26.4,79,13.7,0.0,10.0
24.2,94,7.2,0.0,10.0
24.7,60,10.8,0.0,10.0
19.1,83,13.3,0.02,10.0
13.3,77,4.7,0.0,10.0
32.1,75,15.8,0.0,9.0
33.6,34,9.0,0.0,10.0
29.2,79,11.9,1.1,16.0
22.1,81,3.6,0.0,10.0
24.1,94,6.1,0.44,10.0
25.1,88,27.7,0.2,10.0
21.8,48,4.3,0.0,10.0
16.8,85,14.0,0.0,10.0
29.2,75,32.8,0.12,10.0
11.3,54,20.5,0.0,10.0
19.1,35,4.0,0.0,10.0
34.1,44,13.7,0.0,10.0
14.3,44,24.5,0.0,10.0
10.1,62,16.2,0.0,10.0
23.4,61,5.8,0.0,10.0
26.2,89,8.3,0.0,10.0
27.2,89,10.1,0.01,10.0
28.9,71,22.0,0.0,10.0
27.0,89,33.5,0.01,10.0
18.3,73,6.1,0.0,10.0
10.3,82,9.7,0.0,10.0
37.2,6,17.6,0.0,10.0
28.1,79,16.6,0.0,10.0
16.3,59,34.6,0.02,10.0
28.1,79,16.9,0.0,10.0
25.0,86,6.5,0.09,10.0
32.0,59,15.1,0.0,10.0
13.1,94,19.8,0.01,10.0
14.2,94,5.0,0.07,10.0
26.5,83,14.8,0.29,10.0
28.2,74,32.4,0.0,10.0
14.1,77,11.2,0.0,10.0
27.2,54,9.0,0.0,10.0
25.4,69,14.8,0.0,10.0
14.0,28,6.1,0.0,10.0
28.1,84,28.4,0.81,10.0
32.1,49,18.7,0.0,10.0
25.4,89,11.9,0.0,10.0
11.3,94,8.3,0.0,10.0
10.1,94,4.0,0.23,10.0
22.2,69,13.0,0.0,8.0
27.3,21,6.5,0.0,9.0
23.3,53,12.6,0.0,10.0
31.4,63,13.3,0.0,10.0
27.8,70,16.9,1.15,9.0
16.2,39,23.4,0.0,10.0
24.2,94,13.3,0.08,10.0
25.2,94,7.9,0.0,10.0
23.0,78,3.6,0.05,10.0
18.4,52,10.4,0.0,10.0
26.2,32,9.4,0.0,10.0
27.5,78,18.4,1.23,9.0
28.6,40,4.3,0.0,10.0
12.4,40,9.0,0.0,10.0
37.2,37,4.0,0.0,10.0
11.3,71,14.0,0.0,10.0
9.4,93,9.0,0.0,16.0
8.1,100,25.2,0.0,10.0
27.4,21,14.0,0.0,10.0
23.1,94,19.8,0.39,10.0
26.0,89,8.3,0.0,10.0
28.2,84,7.9,2.77,10.0
24.2,22,20.9,0.0,10.0
26.2,34,20.2,0.0,10.0
24.6,28,15.1,0.0,10.0
26.7,13,5.4,0.0,10.0
21.0,69,3.6,0.04,10.0
21.2,73,4.3,0.0,10.0
9.3,53,3.6,0.0,10.0
22.9,82,6.8,0.0,10.0
26.3,89,3.6,0.0,10.0
15.3,88,23.8,0.03,9.0
20.2,40,6.1,0.0,10.0
19.2,46,11.5,0.0,10.0
13.0,82,18.7,0.0,10.0
15.2,88,39.6,0.04,10.0
29.2,79,25.2,0.0,10.0
33.4,67,6.5,0.0,10.0
33.7,56,16.9,0.22,10.0
28.0,79,17.3,0.04,10.0
12.2,67,9.7,0.0,10.0
10.2,94,3.6,0.0,7.0
22.7,98,3.6,0.0,0.0
26.0,89,6.8,0.03,10.0
21.2,39,11.5,0.0,10.0
12.3,68,7.9,0.0,10.0
15.2,88,3.6,0.04,10.0
20.0,64,26.3,0.01,10.0
23.4,87,4.3,0.19,9.0
33.2,56,13.7,0.0,10.0
13.2,62,11.9,0.0,10.0
25.1,94,8.3,0.0,10.0
28.2,51,3.6,0.0,8.0
23.3,94,6.5,0.03,8.0
26.2,84,17.6,0.0,10.0
27.7,74,7.6,0.11,10.0
26.3,94,3.6,0.88,10.0
14.2,88,5.8,0.0,24.0
27.3,84,4.0,0.0,10.0
27.1,100,5.0,0.0,7.0
3.0,100,3.6,0.0,7.0
21.1,78,7.2,0.02,10.0
15.6,47,22.3,0.0,10.0
26.0,74,23.4,0.03,10.0
25.1,74,5.8,0.0,6.0
20.1,100,3.6,0.0,8.0
14.3,77,6.5,0.0,10.0
23.2,100,11.5,0.0,8.0
29.2,48,4.0,0.0,10.0
12.0,88,18.7,0.0,10.0
25.1,74,5.8,0.0,6.0
13.0,72,28.8,0.0,10.0
34.6,51,8.3,0.0,10.0
27.8,75,10.4,0.01,10.0
23.3,94,3.6,0.0,10.0
9.9,79,4.0,0.0,10.0
26.1,61,11.2,0.0,10.0
27.1,89,3.6,0.99,10.0
26.2,94,6.8,1.5,10.0
22.1,41,14.4,0.0,10.0
12.2,82,14.0,0.0,10.0
19.2,78,6.5,0.0,10.0
19.3,68,5.4,0.02,8.0
24.4,100,12.2,0.28,9.0
10.0,87,12.6,0.0,10.0
11.0,94,4.3,0.0,8.0
24.1,100,8.6,0.01,3.5
23.3,100,9.7,0.0,10.0
16.2,72,4.0,0.54,10.0
12.0,67,17.3,0.0,10.0
25.2,94,11.5,0.03,10.0
23.2,44,24.5,0.0,10.0
29.3,75,19.4,0.0,10.0
19.2,94,3.6,0.89,6.0
25.1,94,5.4,0.03,10.0
24.2,94,5.8,1.37,6.0
25.4,94,11.5,0.0,10.0
21.2,92,6.1,1.34,10.0
12.4,100,6.5,0.0,10.0
21.2,88,3.6,0.13,10.0
13.3,62,9.7,0.0,10.0
8.3,71,20.9,0.08,10.0
35.1,47,8.3,0.0,4.0
32.1,67,14.8,0.5,10.0
26.2,18,10.8,0.0,10.0
31.3,26,12.6,0.0,10.0
13.3,82,24.5,1.34,10.0
28.1,55,4.3,0.0,10.0
12.4,100,6.5,0.0,10.0
27.2,84,3.6,0.0,7.0
27.3,48,14.8,0.0,10.0
26.3,28,12.2,0.0,6.0
23.4,38,16.2,0.0,10.0
21.4,69,8.3,0.0,10.0
27.7,77,22.3,0.02,10.0
35.4,34,4.3,0.0,10.0
26.8,19,14.4,0.01,10.0
29.3,68,10.1,0.45,9.0
13.1,94,16.2,0.0,10.0
27.0,66,17.6,0.0,8.0
19.5,38,15.1,0.0,10.0
25.2,94,5.0,0.02,10.0
31.3,71,5.0,0.12,10.0
11.0,94,3.6,0.02,10.0
10.3,76,7.9,0.0,10.0
10.1,100,4.7,0.04,2.5
24.2,44,10.8,0.0,10.0
23.2,53,11.2,0.0,10.0
29.0,79,5.4,0.0,9.0
28.4,75,24.8,0.03,10.0
25.2,100,5.8,0.0,10.0
25.3,74,17.6,1.87,10.0
27.1,80,17.6,0.1,10.0
30.8,36,29.5,0.0,10.0
25.4,74,6.1,0.08,10.0
14.1,88,3.6,0.0,13.0
27.4,76,5.0,0.28,10.0
20.4,19,3.6,0.0,10.0
17.3,55,4.0,0.0,10.0
20.2,40,3.6,0.0,10.0
21.1,78,3.6,0.13,10.0
19.3,100,3.6,0.0,5.0
23.1,65,5.0,0.01,10.0
30.1,84,3.6,0.13,7.0
19.4,14,15.5,0.0,10.0
19.1,56,28.1,0.0,10.0
29.1,55,5.4,1.44,10.0
12.0,88,6.1,0.0,9.0
15.3,77,34.9,0.0,10.0
26.0,94,4.7,2.22,9.0
26.3,89,10.4,0.0,10.0
25.4,94,3.6,0.0,10.0
25.4,63,7.2,0.01,10.0
14.1,88,11.2,0.12,10.0
14.2,72,3.6,0.0,10.0
32.1,75,18.7,0.0,10.0
34.2,31,8.3,0.0,10.0
29.2,79,4.0,0.01,10.0
22.3,80,4.7,0.0,10.0
25.3,94,5.4,0.0,10.0
26.4,84,12.6,0.5,9.0
23.6,42,7.9,0.0,10.0
16.0,90,8.6,0.0,10.0
31.3,71,9.4,0.02,10.0
11.1,54,14.4,0.0,10.0
16.3,88,7.6,0.0,10.0
33.4,59,14.8,0.0,10.0
15.2,44,17.3,0.0,10.0
9.0,93,11.5,0.17,10.0
24.3,61,5.0,0.0,10.0
26.1,89,3.6,0.49,9.0
27.0,79,12.2,0.01,10.0
27.0,79,20.2,0.02,10.0
26.0,84,25.9,0.0,10.0
18.3,77,9.4,0.0,10.0
4.3,93,7.9,0.52,10.0
37.3,8,14.8,0.0,10.0
28.1,89,11.2,0.0,10.0
15.0,55,29.2,0.0,10.0
28.2,79,26.6,0.01,10.0
25.5,84,4.3,0.0,10.0
32.2,59,9.0,0.23,7.0
13.3,82,18.0,0.0,10.0
13.2,94,6.1,0.02,10.0
29.3,79,16.6,0.06,10.0
29.4,75,32.4,0.0,10.0
16.2,72,17.6,0.0,10.0
26.0,61,8.3,0.0,10.0
25.8,71,11.9,0.0,10.0
14.3,41,5.0,0.0,10.0
32.1,67,20.9,0.05,10.0
31.1,50,18.4,0.0,10.0
26.1,94,11.5,0.0,10.0
7.1,100,5.4,0.0,10.0
10.3,94,3.6,0.08,10.0
22.0,65,11.2,0.0,10.0
29.2,18,4.3,0.0,10.0
23.2,50,18.0,0.0,10.0
31.0,63,10.1,1.84,10.0
27.4,72,19.8,0.76,9.0
15.1,48,22.7,0.0,10.0
23.2,94,20.9,0.0,10.0
25.1,94,12.6,0.0,10.0
23.2,65,18.0,0.0,10.0
15.1,63,5.4,0.0,10.0
27.4,30,7.6,0.0,10.0
28.3,70,32.4,0.0,10.0
24.3,78,3.6,0.55,10.0
13.3,38,5.0,0.0,10.0
35.2,42,3.6,0.0,10.0
13.3,77,12.2,0.0,10.0
13.3,84,4.0,0.0,16.0
14.3,77,22.3,0.0,10.0
28.0,22,7.2,0.0,10.0
24.2,89,32.0,0.04,10.0
26.2,89,6.5,0.0,10.0
34.2,56,6.5,0.65,10.0
23.3,20,25.6,0.0,10.0
23.4,45,20.9,0.0,10.0
20.5,56,13.0,0.0,10.0
26.9,11,5.8,0.0,10.0
19.1,73,4.0,0.06,10.0
20.2,56,5.8,0.0,10.0
13.6,43,5.4,0.0,10.0
24.3,74,3.6,0.0,10.0
25.1,89,19.4,0.07,10.0
11.2,94,10.1,0.0,10.0
20.3,40,9.0,0.0,10.0
17.3,42,10.1,0.0,10.0
12.3,88,7.9,0.0,10.0
18.1,56,12.6,0.0,10.0
24.9,94,38.2,0.0,10.0
34.3,63,18.0,0.0,10.0
34.3,52,4.7,0.0,10.0
29.3,70,21.6,0.01,10.0
9.0,93,24.8,0.24,10.0
11.3,87,6.1,0.0,10.0
22.3,98,3.6,0.22,0.0
25.2,94,13.0,0.24,10.0
18.9,55,9.7,0.14,10.0
10.9,81,7.9,0.0,10.0
13.4,94,6.5,0.56,3.5
19.1,64,25.6,0.0,10.0
22.7,88,3.6,0.14,10.0
33.1,56,11.2,0.0,10.0
13.2,72,7.6,0.2,10.0
24.3,100,19.8,0.0,10.0
29.7,40,5.0,0.0,10.0
23.2,94,7.6,0.02,6.0
27.3,89,16.6,0.0,10.0
30.2,68,26.3,0.67,10.0
25.1,100,3.6,0.02,6.0
16.1,94,8.6,0.0,24.0
30.0,70,3.6,0.0,8.0
29.3,79,4.3,0.0,6.0
7.3,87,3.6,0.0,10.0
30.2,33,12.6,0.0,10.0
17.2,39,14.4,0.0,10.0
24.7,79,11.5,0.34,10.0
25.3,79,9.0,0.0,7.0
20.3,100,3.6,0.36,10.0
15.3,77,4.7,0.0,10.0
27.2,89,17.3,0.0,9.0
27.3,66,11.2,0.0,10.0
12.1,94,4.0,0.0,10.0
25.3,79,8.6,0.0,7.0
13.3,88,19.8,0.0,10.0
31.9,65,8.3,0.0,10.0
27.9,76,16.6,0.04,10.0
24.2,94,9.0,0.0,10.0
9.6,83,5.0,0.0,10.0
26.4,61,13.0,0.0,6.0
24.0,100,4.0,0.05,10.0
26.4,94,10.8,0.01,10.0
22.4,40,20.2,0.0,10.0
12.1,82,17.3,0.0,10.0
19.1,78,6.1,0.04,10.0
